ID,Gene Name,Species,
ENSG00000124486,ubiquitin specific peptidase 9 X-linked(USP9X),Homo sapiens,
ENSG00000114374,ubiquitin specific peptidase 9 Y-linked(USP9Y),Homo sapiens,
ENSG00000130477,unc-13 homolog A(UNC13A),Homo sapiens,
ENSG00000113763,unc-5 netrin receptor A(UNC5A),Homo sapiens,
ENSG00000107731,unc-5 netrin receptor B(UNC5B),Homo sapiens,
ENSG00000182168,unc-5 netrin receptor C(UNC5C),Homo sapiens,
ENSG00000156687,unc-5 netrin receptor D(UNC5D),Homo sapiens,
ENSG00000177169,unc-51 like autophagy activating kinase 1(ULK1),Homo sapiens,
ENSG00000083290,unc-51 like autophagy activating kinase 2(ULK2),Homo sapiens,
ENSG00000132478,unk zinc finger(UNK),Homo sapiens,
ENSG00000163794,urocortin(UCN),Homo sapiens,
ENSG00000111962,uronyl 2-sulfotransferase(UST),Homo sapiens,
ENSG00000132549,vacuolar protein sorting 13 homolog B(VPS13B),Homo sapiens,
ENSG00000112715,vascular endothelial growth factor A(VEGFA),Homo sapiens,
ENSG00000125753,vasodilator stimulated phosphoprotein(VASP),Homo sapiens,
ENSG00000143494,vasohibin 2(VASH2),Homo sapiens,
ENSG00000148704,ventral anterior homeobox 1(VAX1),Homo sapiens,
ENSG00000116035,ventral anterior homeobox 2(VAX2),Homo sapiens,
ENSG00000147852,very low density lipoprotein receptor(VLDLR),Homo sapiens,
ENSG00000026025,vimentin(VIM),Homo sapiens,
ENSG00000035403,vinculin(VCL),Homo sapiens,
ENSG00000100987,visual system homeobox 1(VSX1),Homo sapiens,
ENSG00000095397,whirlin(WHRN),Homo sapiens,
ENSG00000126970,zinc finger C4H2-type containing(ZC4H2),Homo sapiens,
ENSG00000102383,zinc finger DHHC-type palmitoyltransferase 15(ZDHHC15),Homo sapiens,
ENSG00000186908,zinc finger DHHC-type palmitoyltransferase 17(ZDHHC17),Homo sapiens,
ENSG00000155256,zinc finger FYVE-type containing 27(ZFYVE27),Homo sapiens,
ENSG00000108175,zinc finger MIZ-type containing 1(ZMIZ1),Homo sapiens,
ENSG00000101040,zinc finger MYND-type containing 8(ZMYND8),Homo sapiens,
ENSG00000170260,zinc finger protein 212(ZNF212),Homo sapiens,
ENSG00000170684,zinc finger protein 296(ZNF296),Homo sapiens,
ENSG00000198026,zinc finger protein 335(ZNF335),Homo sapiens,
ENSG00000138311,zinc finger protein 365(ZNF365),Homo sapiens,
ENSG00000170396,zinc finger protein 804A(ZNF804A),Homo sapiens,
 ,,,
