ID,Gene Name,Species,
ENSG00000181693,olfactory receptor family 8 subfamily H member 1(OR8H1),Homo sapiens,
ENSG00000181767,olfactory receptor family 8 subfamily H member 2(OR8H2),Homo sapiens,
ENSG00000181761,olfactory receptor family 8 subfamily H member 3(OR8H3),Homo sapiens,
ENSG00000172154,olfactory receptor family 8 subfamily I member 2(OR8I2),Homo sapiens,
ENSG00000172487,olfactory receptor family 8 subfamily J member 1(OR8J1),Homo sapiens,
ENSG00000254658,olfactory receptor family 8 subfamily J member 2 (gene/pseudogene)(OR8J2),Homo sapiens,
ENSG00000167822,olfactory receptor family 8 subfamily J member 3(OR8J3),Homo sapiens,
ENSG00000150261,olfactory receptor family 8 subfamily K member 1(OR8K1),Homo sapiens,
ENSG00000181752,olfactory receptor family 8 subfamily K member 5(OR8K5),Homo sapiens,
ENSG00000172199,olfactory receptor family 8 subfamily U member 1(OR8U1),Homo sapiens,
ENSG00000237621,olfactory receptor family 9 subfamily A member 1 pseudogene(OR9A1P),Homo sapiens,
ENSG00000179468,olfactory receptor family 9 subfamily A member 2(OR9A2),Homo sapiens,
ENSG00000258083,olfactory receptor family 9 subfamily A member 4(OR9A4),Homo sapiens,
ENSG00000174914,olfactory receptor family 9 subfamily G member 1(OR9G1),Homo sapiens,
ENSG00000172457,olfactory receptor family 9 subfamily G member 4(OR9G4),Homo sapiens,
ENSG00000172377,olfactory receptor family 9 subfamily I member 1(OR9I1),Homo sapiens,
ENSG00000170605,olfactory receptor family 9 subfamily K member 2(OR9K2),Homo sapiens,
ENSG00000186509,olfactory receptor family 9 subfamily Q member 1(OR9Q1),Homo sapiens,
ENSG00000186513,olfactory receptor family 9 subfamily Q member 2(OR9Q2),Homo sapiens,
ENSG00000116329,opioid receptor delta 1(OPRD1),Homo sapiens,
ENSG00000082556,opioid receptor kappa 1(OPRK1),Homo sapiens,
ENSG00000112038,opioid receptor mu 1(OPRM1),Homo sapiens,
ENSG00000125510,opioid related nociceptin receptor 1(OPRL1),Homo sapiens,
ENSG00000171199,opiorphin prepropeptide(OPRPN),Homo sapiens,
ENSG00000102076,"opsin 1, long wave sensitive(OPN1LW)",Homo sapiens,
ENSG00000166160,"opsin 1, medium wave sensitive 2(OPN1MW2)",Homo sapiens,
ENSG00000128617,"opsin 1, short wave sensitive(OPN1SW)",Homo sapiens,
ENSG00000122375,opsin 4(OPN4),Homo sapiens,
ENSG00000124818,opsin 5(OPN5),Homo sapiens,
ENSG00000065154,ornithine aminotransferase(OAT),Homo sapiens,
ENSG00000155719,otoancorin(OTOA),Homo sapiens,
ENSG00000115155,otoferlin(OTOF),Homo sapiens,
ENSG00000165899,otogelin like(OTOGL),Homo sapiens,
ENSG00000188162,otogelin(OTOG),Homo sapiens,
ENSG00000125879,otoraplin(OTOR),Homo sapiens,
ENSG00000178602,otospiralin(OTOS),Homo sapiens,
ENSG00000198003,outer dynein arm docking complex subunit 3(ODAD3),Homo sapiens,
ENSG00000204815,outer dynein arm docking complex subunit 4(ODAD4),Homo sapiens,
ENSG00000125741,outer mitochondrial membrane lipid metabolism regulator OPA3(OPA3),Homo sapiens,
ENSG00000180914,oxytocin receptor(OXTR),Homo sapiens,
ENSG00000101405,oxytocin/neurophysin I prepropeptide(OXT),Homo sapiens,
ENSG00000101349,p21 (RAC1) activated kinase 5(PAK5),Homo sapiens,
ENSG00000137843,p21 (RAC1) activated kinase 6(PAK6),Homo sapiens,
ENSG00000075891,paired box 2(PAX2),Homo sapiens,
ENSG00000135903,paired box 3(PAX3),Homo sapiens,
ENSG00000007372,paired box 6(PAX6),Homo sapiens,
ENSG00000109132,paired like homeobox 2B(PHOX2B),Homo sapiens,
ENSG00000131238,palmitoyl-protein thioesterase 1(PPT1),Homo sapiens,
ENSG00000148498,par-3 family cell polarity regulator(PARD3),Homo sapiens,
ENSG00000185345,parkin RBR E3 ubiquitin protein ligase(PRKN),Homo sapiens,
ENSG00000165186,patched domain containing 1(PTCHD1),Homo sapiens,
ENSG00000204311,pejvakin(PJVK),Homo sapiens,
ENSG00000112619,peripherin 2(PRPH2),Homo sapiens,
ENSG00000139197,peroxisomal biogenesis factor 5(PEX5),Homo sapiens,
ENSG00000136940,phosducin like(PDCL),Homo sapiens,
ENSG00000116703,phosducin(PDC),Homo sapiens,
ENSG00000171862,phosphatase and tensin homolog(PTEN),Homo sapiens,
ENSG00000073921,phosphatidylinositol binding clathrin assembly protein(PICALM),Homo sapiens,
ENSG00000174238,phosphatidylinositol transfer protein alpha(PITPNA),Homo sapiens,
ENSG00000123360,phosphodiesterase 1B(PDE1B),Homo sapiens,
ENSG00000065989,phosphodiesterase 4A(PDE4A),Homo sapiens,
ENSG00000132915,phosphodiesterase 6A(PDE6A),Homo sapiens,
ENSG00000133256,phosphodiesterase 6B(PDE6B),Homo sapiens,
ENSG00000095464,phosphodiesterase 6C(PDE6C),Homo sapiens,
ENSG00000156973,phosphodiesterase 6D(PDE6D),Homo sapiens,
ENSG00000185527,phosphodiesterase 6G(PDE6G),Homo sapiens,
ENSG00000139053,phosphodiesterase 6H(PDE6H),Homo sapiens,
ENSG00000113231,phosphodiesterase 8B(PDE8B),Homo sapiens,
ENSG00000184381,phospholipase A2 group VI(PLA2G6),Homo sapiens,
ENSG00000182621,phospholipase C beta 1(PLCB1),Homo sapiens,
ENSG00000137841,phospholipase C beta 2(PLCB2),Homo sapiens,
ENSG00000179270,photoreceptor cilium actin regulator(PCARE),Homo sapiens,
ENSG00000214140,photoreceptor disc component(PRCD),Homo sapiens,
ENSG00000154864,piezo type mechanosensitive ion channel component 2(PIEZO2),Homo sapiens,
ENSG00000007168,platelet activating factor acetylhydrolase 1b regulatory subunit 1(PAFAH1B1),Homo sapiens,
ENSG00000169403,platelet activating factor receptor(PTAFR),Homo sapiens,
ENSG00000178209,plectin(PLEC),Homo sapiens,
ENSG00000105894,pleiotrophin(PTN),Homo sapiens,
ENSG00000145632,polo like kinase 2(PLK2),Homo sapiens,
ENSG00000120727,poly(A) binding protein interacting protein 2(PAIP2),Homo sapiens,
ENSG00000107593,"polycystin 2 like 1, transient receptor potential cation channel(PKD2L1)",Homo sapiens,
ENSG00000162896,polymeric immunoglobulin receptor(PIGR),Homo sapiens,
ENSG00000197121,post-GPI attachment to proteins inositol deacylase 1(PGAP1),Homo sapiens,
ENSG00000197584,potassium calcium-activated channel subfamily M regulatory beta subunit 2(KCNMB2),Homo sapiens,
ENSG00000171121,potassium calcium-activated channel subfamily M regulatory beta subunit 3(KCNMB3),Homo sapiens,
ENSG00000135643,potassium calcium-activated channel subfamily M regulatory beta subunit 4(KCNMB4),Homo sapiens,
ENSG00000177807,potassium inwardly rectifying channel subfamily J member 10(KCNJ10),Homo sapiens,
ENSG00000187486,potassium inwardly rectifying channel subfamily J member 11(KCNJ11),Homo sapiens,
ENSG00000121361,potassium inwardly rectifying channel subfamily J member 8(KCNJ8),Homo sapiens,
ENSG00000100433,potassium two pore domain channel subfamily K member 10(KCNK10),Homo sapiens,
ENSG00000082482,potassium two pore domain channel subfamily K member 2(KCNK2),Homo sapiens,
ENSG00000182450,potassium two pore domain channel subfamily K member 4(KCNK4),Homo sapiens,
ENSG00000111262,potassium voltage-gated channel subfamily A member 1(KCNA1),Homo sapiens,
ENSG00000177301,potassium voltage-gated channel subfamily A member 2(KCNA2),Homo sapiens,
ENSG00000184408,potassium voltage-gated channel subfamily D member 2(KCND2),Homo sapiens,
ENSG00000180509,potassium voltage-gated channel subfamily E regulatory subunit 1(KCNE1),Homo sapiens,
ENSG00000053918,potassium voltage-gated channel subfamily Q member 1(KCNQ1),Homo sapiens,
ENSG00000184156,potassium voltage-gated channel subfamily Q member 3(KCNQ3),Homo sapiens,
ENSG00000117013,potassium voltage-gated channel subfamily Q member 4(KCNQ4),Homo sapiens,
ENSG00000198961,praja ring finger ubiquitin ligase 2(PJA2),Homo sapiens,
ENSG00000168081,prepronociceptin(PNOC),Homo sapiens,
ENSG00000080815,presenilin 1(PSEN1),Homo sapiens,
ENSG00000171867,prion protein (Kanno blood group)(PRNP),Homo sapiens,
ENSG00000101327,prodynorphin(PDYN),Homo sapiens,
ENSG00000181195,proenkephalin(PENK),Homo sapiens,
ENSG00000101856,progesterone receptor membrane component 1(PGRMC1),Homo sapiens,
ENSG00000163421,prokineticin 2(PROK2),Homo sapiens,
ENSG00000159763,prolactin induced protein(PIP),Homo sapiens,
ENSG00000111215,proline rich 4(PRR4),Homo sapiens,
ENSG00000134551,proline rich protein HaeIII subfamily 2(PRH2),Homo sapiens,
ENSG00000167371,proline rich transmembrane protein 2(PRRT2),Homo sapiens,
ENSG00000148344,prostaglandin E synthase(PTGES),Homo sapiens,
ENSG00000073756,prostaglandin-endoperoxide synthase 2(PTGS2),Homo sapiens,
ENSG00000085998,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)(POMGNT1)",Homo sapiens,
ENSG00000185900,protein O-mannose kinase(POMK),Homo sapiens,
ENSG00000033800,protein inhibitor of activated STAT 1(PIAS1),Homo sapiens,
ENSG00000126583,protein kinase C gamma(PRKCG),Homo sapiens,
ENSG00000067606,protein kinase C zeta(PRKCZ),Homo sapiens,
ENSG00000188191,protein kinase cAMP-dependent type I regulatory subunit beta(PRKAR1B),Homo sapiens,
ENSG00000005249,protein kinase cAMP-dependent type II regulatory subunit beta(PRKAR2B),Homo sapiens,
ENSG00000131771,protein phosphatase 1 regulatory inhibitor subunit 1B(PPP1R1B),Homo sapiens,
ENSG00000108819,protein phosphatase 1 regulatory subunit 9B(PPP1R9B),Homo sapiens,
ENSG00000107758,protein phosphatase 3 catalytic subunit beta(PPP3CB),Homo sapiens,
ENSG00000086717,protein phosphatase with EF-hand domain 1(PPEF1),Homo sapiens,
ENSG00000156194,protein phosphatase with EF-hand domain 2(PPEF2),Homo sapiens,
ENSG00000139304,protein tyrosine phosphatase receptor type Q(PTPRQ),Homo sapiens,
ENSG00000106278,protein tyrosine phosphatase receptor type Z1(PTPRZ1),Homo sapiens,
ENSG00000150275,protocadherin related 15(PCDH15),Homo sapiens,
ENSG00000108405,purinergic receptor P2X 1(P2RX1),Homo sapiens,
ENSG00000187848,purinergic receptor P2X 2(P2RX2),Homo sapiens,
ENSG00000109991,purinergic receptor P2X 3(P2RX3),Homo sapiens,
ENSG00000135124,purinergic receptor P2X 4(P2RX4),Homo sapiens,
ENSG00000089041,purinergic receptor P2X 7(P2RX7),Homo sapiens,
ENSG00000169860,purinergic receptor P2Y1(P2RY1),Homo sapiens,
ENSG00000159496,ral guanine nucleotide dissociation stimulator like 4(RGL4),Homo sapiens,
ENSG00000132563,receptor accessory protein 2(REEP2),Homo sapiens,
ENSG00000115255,receptor accessory protein 6(REEP6),Homo sapiens,
ENSG00000175077,receptor transporter protein 1(RTP1),Homo sapiens,
ENSG00000198471,receptor transporter protein 2(RTP2),Homo sapiens,
ENSG00000163825,receptor transporter protein 3(RTP3),Homo sapiens,
ENSG00000136514,receptor transporter protein 4(RTP4),Homo sapiens,
ENSG00000188011,receptor transporter protein 5 (putative)(RTP5),Homo sapiens,
ENSG00000185483,receptor tyrosine kinase like orphan receptor 1(ROR1),Homo sapiens,
ENSG00000166349,recombination activating 1(RAG1),Homo sapiens,
ENSG00000109047,recoverin(RCVRN),Homo sapiens,
ENSG00000189056,reelin(RELN),Homo sapiens,
ENSG00000079841,regulating synaptic membrane exocytosis 1(RIMS1),Homo sapiens,
ENSG00000169220,regulator of G protein signaling 14(RGS14),Homo sapiens,
ENSG00000143333,regulator of G protein signaling 16(RGS16),Homo sapiens,
ENSG00000253148,regulator of G protein signaling 21(RGS21),Homo sapiens,
ENSG00000186326,regulator of G protein signaling 9 binding protein(RGS9BP),Homo sapiens,
ENSG00000108370,regulator of G protein signaling 9(RGS9),Homo sapiens,
ENSG00000159200,regulator of calcineurin 1(RCAN1),Homo sapiens,
ENSG00000154153,reticulophagy regulator 1(RETREG1),Homo sapiens,
ENSG00000173976,retina and anterior neural fold homeobox 2(RAX2),Homo sapiens,
ENSG00000134438,retina and anterior neural fold homeobox(RAX),Homo sapiens,
ENSG00000148604,retinal G protein coupled receptor(RGR),Homo sapiens,
ENSG00000149489,retinal outer segment membrane protein 1(ROM1),Homo sapiens,
ENSG00000180245,retinal pigment epithelium-derived rhodopsin homolog(RRH),Homo sapiens,
ENSG00000140522,retinaldehyde binding protein 1(RLBP1),Homo sapiens,
ENSG00000156313,retinitis pigmentosa GTPase regulator(RPGR),Homo sapiens,
ENSG00000116745,retinoid isomerohydrolase RPE65(RPE65),Homo sapiens,
ENSG00000138207,retinol binding protein 4(RBP4),Homo sapiens,
ENSG00000121039,retinol dehydrogenase 10(RDH10),Homo sapiens,
ENSG00000072042,retinol dehydrogenase 11(RDH11),Homo sapiens,
ENSG00000139988,retinol dehydrogenase 12(RDH12),Homo sapiens,
ENSG00000135437,retinol dehydrogenase 5(RDH5),Homo sapiens,
ENSG00000080511,retinol dehydrogenase 8(RDH8),Homo sapiens,
ENSG00000102104,retinoschisin 1(RS1),Homo sapiens,
ENSG00000187823,retrotransposon Gag like 4(RTL4),Homo sapiens,
ENSG00000163914,rhodopsin(RHO),Homo sapiens,
ENSG00000172809,ribosomal protein L38(RPL38),Homo sapiens,
ENSG00000071242,ribosomal protein S6 kinase A2(RPS6KA2),Homo sapiens,
ENSG00000108443,ribosomal protein S6 kinase B1(RPS6KB1),Homo sapiens,
ENSG00000022840,ring finger protein 10(RNF10),Homo sapiens,
ENSG00000138760,scavenger receptor class B member 2(SCARB2),Homo sapiens,
ENSG00000126233,secreted LY6/PLAUR domain containing 1(SLURP1),Homo sapiens,
ENSG00000120057,secreted frizzled related protein 5(SFRP5),Homo sapiens,
ENSG00000082684,semaphorin 5B(SEMA5B),Homo sapiens,
ENSG00000139767,serine/arginine repetitive matrix 4(SRRM4),Homo sapiens,
ENSG00000124570,serpin family B member 6(SERPINB6),Homo sapiens,
ENSG00000135919,serpin family E member 2(SERPINE2),Homo sapiens,
ENSG00000132386,serpin family F member 1(SERPINF1),Homo sapiens,
ENSG00000112658,serum response factor(SRF),Homo sapiens,
ENSG00000118515,serum/glucocorticoid regulated kinase 1(SGK1),Homo sapiens,
ENSG00000187902,shisa family member 7(SHISA7),Homo sapiens,
ENSG00000158352,shroom family member 4(SHROOM4),Homo sapiens,
ENSG00000137868,signaling receptor and transporter of retinol STRA6(STRA6),Homo sapiens,
ENSG00000112320,sine oculis binding protein homolog(SOBP),Homo sapiens,
ENSG00000019549,snail family transcriptional repressor 2(SNAI2),Homo sapiens,
ENSG00000111319,sodium channel epithelial 1 subunit alpha(SCNN1A),Homo sapiens,
ENSG00000168447,sodium channel epithelial 1 subunit beta(SCNN1B),Homo sapiens,
ENSG00000162572,sodium channel epithelial 1 subunit delta(SCNN1D),Homo sapiens,
ENSG00000166828,sodium channel epithelial 1 subunit gamma(SCNN1G),Homo sapiens,
ENSG00000144285,sodium voltage-gated channel alpha subunit 1(SCN1A),Homo sapiens,
ENSG00000185313,sodium voltage-gated channel alpha subunit 10(SCN10A),Homo sapiens,
ENSG00000168356,sodium voltage-gated channel alpha subunit 11(SCN11A),Homo sapiens,
ENSG00000136531,sodium voltage-gated channel alpha subunit 2(SCN2A),Homo sapiens,
ENSG00000153253,sodium voltage-gated channel alpha subunit 3(SCN3A),Homo sapiens,
ENSG00000007314,sodium voltage-gated channel alpha subunit 4(SCN4A),Homo sapiens,
ENSG00000183873,sodium voltage-gated channel alpha subunit 5(SCN5A),Homo sapiens,
ENSG00000136546,sodium voltage-gated channel alpha subunit 7(SCN7A),Homo sapiens,
ENSG00000196876,sodium voltage-gated channel alpha subunit 8(SCN8A),Homo sapiens,
ENSG00000169432,sodium voltage-gated channel alpha subunit 9(SCN9A),Homo sapiens,
ENSG00000105711,sodium voltage-gated channel beta subunit 1(SCN1B),Homo sapiens,
ENSG00000166257,sodium voltage-gated channel beta subunit 3(SCN3B),Homo sapiens,
ENSG00000106688,solute carrier family 1 member 1(SLC1A1),Homo sapiens,
ENSG00000079215,solute carrier family 1 member 3(SLC1A3),Homo sapiens,
ENSG00000115902,solute carrier family 1 member 4(SLC1A4),Homo sapiens,
ENSG00000110911,solute carrier family 11 member 2(SLC11A2),Homo sapiens,
ENSG00000124140,solute carrier family 12 member 5(SLC12A5),Homo sapiens,
ENSG00000179520,solute carrier family 17 member 8(SLC17A8),Homo sapiens,
ENSG00000181856,solute carrier family 2 member 4(SLC2A4),Homo sapiens,
ENSG00000074621,solute carrier family 24 member 1(SLC24A1),Homo sapiens,
ENSG00000155886,solute carrier family 24 member 2(SLC24A2),Homo sapiens,
ENSG00000140090,solute carrier family 24 member 4(SLC24A4),Homo sapiens,
ENSG00000091137,solute carrier family 26 member 4(SLC26A4),Homo sapiens,
ENSG00000170615,solute carrier family 26 member 5(SLC26A5),Homo sapiens,
ENSG00000144290,solute carrier family 4 member 10(SLC4A10),Homo sapiens,
ENSG00000164175,solute carrier family 45 member 2(SLC45A2),Homo sapiens,
ENSG00000101276,solute carrier family 52 member 3(SLC52A3),Homo sapiens,
ENSG00000157103,solute carrier family 6 member 1(SLC6A1),Homo sapiens,
ENSG00000142319,solute carrier family 6 member 3(SLC6A3),Homo sapiens,
ENSG00000108576,solute carrier family 6 member 4(SLC6A4),Homo sapiens,
ENSG00000151012,solute carrier family 7 member 11(SLC7A11),Homo sapiens,
ENSG00000118160,solute carrier family 8 member A2(SLC8A2),Homo sapiens,
ENSG00000100678,solute carrier family 8 member A3(SLC8A3),Homo sapiens,
ENSG00000090020,solute carrier family 9 member A1(SLC9A1),Homo sapiens,
ENSG00000156395,sortilin related VPS10 domain containing receptor 3(SORCS3),Homo sapiens,
ENSG00000133104,spartin(SPART),Homo sapiens,
ENSG00000160460,"spectrin beta, non-erythrocytic 4(SPTBN4)",Homo sapiens,
ENSG00000128487,sperm antigen with calponin homology and coiled-coil domains 1(SPECC1),Homo sapiens,
ENSG00000144451,sperm associated antigen 16(SPAG16),Homo sapiens,
ENSG00000042317,spermatogenesis associated 7(SPATA7),Homo sapiens,
ENSG00000134548,spexin hormone(SPX),Homo sapiens,
ENSG00000170989,sphingosine-1-phosphate receptor 1(S1PR1),Homo sapiens,
ENSG00000136158,sprouty RTK signaling antagonist 2(SPRY2),Homo sapiens,
ENSG00000242866,stereocilin(STRC),Homo sapiens,
ENSG00000109208,submaxillary gland androgen regulated protein 3A(SMR3A),Homo sapiens,
ENSG00000171201,submaxillary gland androgen regulated protein 3B(SMR3B),Homo sapiens,
ENSG00000142168,superoxide dismutase 1(SOD1),Homo sapiens,
ENSG00000159082,synaptojanin 1(SYNJ1),Homo sapiens,
ENSG00000132639,synaptosome associated protein 25(SNAP25),Homo sapiens,
ENSG00000110975,synaptotagmin 10(SYT10),Homo sapiens,
ENSG00000132718,synaptotagmin 11(SYT11),Homo sapiens,
ENSG00000132872,synaptotagmin 4(SYT4),Homo sapiens,
ENSG00000006128,tachykinin precursor 1(TAC1),Homo sapiens,
ENSG00000176358,tachykinin precursor 4(TAC4),Homo sapiens,
ENSG00000115353,tachykinin receptor 1(TACR1),Homo sapiens,
ENSG00000075073,tachykinin receptor 2(TACR2),Homo sapiens,
ENSG00000176058,taperin(TPRN),Homo sapiens,
ENSG00000173662,taste 1 receptor member 1(TAS1R1),Homo sapiens,
ENSG00000179002,taste 1 receptor member 2(TAS1R2),Homo sapiens,
ENSG00000169962,taste 1 receptor member 3(TAS1R3),Homo sapiens,
ENSG00000169777,taste 2 receptor member 1(TAS2R1),Homo sapiens,
ENSG00000121318,taste 2 receptor member 10(TAS2R10),Homo sapiens,
ENSG00000212128,taste 2 receptor member 13(TAS2R13),Homo sapiens,
ENSG00000212127,taste 2 receptor member 14(TAS2R14),Homo sapiens,
ENSG00000128519,taste 2 receptor member 16(TAS2R16),Homo sapiens,
ENSG00000212124,taste 2 receptor member 19(TAS2R19),Homo sapiens,
ENSG00000255837,taste 2 receptor member 20(TAS2R20),Homo sapiens,
ENSG00000127362,taste 2 receptor member 3(TAS2R3),Homo sapiens,
ENSG00000256188,taste 2 receptor member 30(TAS2R30),Homo sapiens,
ENSG00000256436,taste 2 receptor member 31(TAS2R31),Homo sapiens,
ENSG00000257138,taste 2 receptor member 38(TAS2R38),Homo sapiens,
ENSG00000236398,taste 2 receptor member 39(TAS2R39),Homo sapiens,
ENSG00000127364,taste 2 receptor member 4(TAS2R4),Homo sapiens,
ENSG00000221937,taste 2 receptor member 40(TAS2R40),Homo sapiens,
ENSG00000221855,taste 2 receptor member 41(TAS2R41),Homo sapiens,
ENSG00000186136,taste 2 receptor member 42(TAS2R42),Homo sapiens,
ENSG00000255374,taste 2 receptor member 43(TAS2R43),Homo sapiens,
ENSG00000226761,taste 2 receptor member 46(TAS2R46),Homo sapiens,
ENSG00000127366,taste 2 receptor member 5(TAS2R5),Homo sapiens,
ENSG00000212126,taste 2 receptor member 50(TAS2R50),Homo sapiens,
ENSG00000185899,taste 2 receptor member 60(TAS2R60),Homo sapiens,
ENSG00000121377,taste 2 receptor member 7(TAS2R7),Homo sapiens,
ENSG00000121314,taste 2 receptor member 8(TAS2R8),Homo sapiens,
ENSG00000121381,taste 2 receptor member 9(TAS2R9),Homo sapiens,
ENSG00000146216,tau tubulin kinase 1(TTBK1),Homo sapiens,
ENSG00000121297,teashirt zinc finger homeobox 3(TSHZ3),Homo sapiens,
ENSG00000109927,tectorin alpha(TECTA),Homo sapiens,
ENSG00000116147,tenascin R(TNR),Homo sapiens,
ENSG00000149256,teneurin transmembrane protein 4(TENM4),Homo sapiens,
ENSG00000172425,tetratricopeptide repeat domain 36(TTC36),Homo sapiens,
ENSG00000165533,tetratricopeptide repeat domain 8(TTC8),Homo sapiens,
ENSG00000115183,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1(TANC1)",Homo sapiens,
ENSG00000175894,thrombospondin type laminin G domain and EAR repeats(TSPEAR),Homo sapiens,
ENSG00000025708,thymidine phosphorylase(TYMP),Homo sapiens,
ENSG00000126351,thyroid hormone receptor alpha(THRA),Homo sapiens,
ENSG00000151090,thyroid hormone receptor beta(THRB),Homo sapiens,
ENSG00000104067,tight junction protein 1(TJP1),Homo sapiens,
ENSG00000137462,toll like receptor 2(TLR2),Homo sapiens,
ENSG00000135569,trace amine associated receptor 5(TAAR5),Homo sapiens,
ENSG00000125878,transcription factor 15(TCF15),Homo sapiens,
ENSG00000137203,transcription factor AP-2 alpha(TFAP2A),Homo sapiens,
ENSG00000101849,transducin beta like 1 X-linked(TBL1X),Homo sapiens,
ENSG00000120708,transforming growth factor beta induced(TGFBI),Homo sapiens,
ENSG00000104321,transient receptor potential cation channel subfamily A member 1(TRPA1),Homo sapiens,
ENSG00000134160,transient receptor potential cation channel subfamily M member 1(TRPM1),Homo sapiens,
ENSG00000083067,transient receptor potential cation channel subfamily M member 3(TRPM3),Homo sapiens,
ENSG00000070985,transient receptor potential cation channel subfamily M member 5(TRPM5),Homo sapiens,
ENSG00000144481,transient receptor potential cation channel subfamily M member 8(TRPM8),Homo sapiens,
ENSG00000196689,transient receptor potential cation channel subfamily V member 1(TRPV1),Homo sapiens,
ENSG00000187688,transient receptor potential cation channel subfamily V member 2(TRPV2),Homo sapiens,
ENSG00000136463,translational activator of cytochrome c oxidase I(TACO1),Homo sapiens,
ENSG00000134809,translocase of inner mitochondrial membrane 10(TIMM10),Homo sapiens,
ENSG00000099800,translocase of inner mitochondrial membrane 13(TIMM13),Homo sapiens,
ENSG00000150779,translocase of inner mitochondrial membrane 8 homolog B(TIMM8B),Homo sapiens,
ENSG00000100575,translocase of inner mitochondrial membrane 9(TIMM9),Homo sapiens,
ENSG00000125247,transmembrane O-mannosyltransferase targeting cadherins 4(TMTC4),Homo sapiens,
ENSG00000165091,transmembrane channel like 1(TMC1),Homo sapiens,
ENSG00000149488,transmembrane channel like 2(TMC2),Homo sapiens,
ENSG00000181585,transmembrane inner ear(TMIE),Homo sapiens,
ENSG00000166292,transmembrane protein 100(TMEM100),Homo sapiens,
ENSG00000189077,transmembrane protein 120A(TMEM120A),Homo sapiens,
ENSG00000249242,transmembrane protein 150C(TMEM150C),Homo sapiens,
ENSG00000006042,transmembrane protein 98(TMEM98),Homo sapiens,
ENSG00000087128,transmembrane serine protease 11E(TMPRSS11E),Homo sapiens,
ENSG00000160183,transmembrane serine protease 3(TMPRSS3),Homo sapiens,
ENSG00000095970,triggering receptor expressed on myeloid cells 2(TREM2),Homo sapiens,
ENSG00000166340,tripeptidyl peptidase 1(TPP1),Homo sapiens,
ENSG00000146242,trophoblast glycoprotein(TPBG),Homo sapiens,
ENSG00000128872,tropomodulin 2(TMOD2),Homo sapiens,
ENSG00000129991,"troponin I3, cardiac type(TNNI3)",Homo sapiens,
ENSG00000167552,tubulin alpha 1a(TUBA1A),Homo sapiens,
ENSG00000171368,tubulin polymerization promoting protein(TPPP),Homo sapiens,
ENSG00000184292,tumor associated calcium signal transducer 2(TACSTD2),Homo sapiens,
ENSG00000104723,tumor suppressor candidate 3(TUSC3),Homo sapiens,
ENSG00000077498,tyrosinase(TYR),Homo sapiens,
ENSG00000180176,tyrosine hydroxylase(TH),Homo sapiens,
ENSG00000154277,ubiquitin C-terminal hydrolase L1(UCHL1),Homo sapiens,
ENSG00000081307,ubiquitin like modifier activating enzyme 5(UBA5),Homo sapiens,
ENSG00000033178,ubiquitin like modifier activating enzyme 6(UBA6),Homo sapiens,
ENSG00000144357,ubiquitin protein ligase E3 component n-recognin 3(UBR3),Homo sapiens,
ENSG00000114062,ubiquitin protein ligase E3A(UBE3A),Homo sapiens,
ENSG00000145390,ubiquitin specific peptidase 53(USP53),Homo sapiens,
ENSG00000109103,unc-119 lipid binding chaperone(UNC119),Homo sapiens,
ENSG00000163794,urocortin(UCN),Homo sapiens,
ENSG00000042781,usherin(USH2A),Homo sapiens,
ENSG00000146469,vasoactive intestinal peptide(VIP),Homo sapiens,
ENSG00000116035,ventral anterior homeobox 2(VAX2),Homo sapiens,
ENSG00000147852,very low density lipoprotein receptor(VLDLR),Homo sapiens,
ENSG00000100987,visual system homeobox 1(VSX1),Homo sapiens,
ENSG00000119614,visual system homeobox 2(VSX2),Homo sapiens,
ENSG00000213585,voltage dependent anion channel 1(VDAC1),Homo sapiens,
ENSG00000178201,vomeronasal 1 receptor 1(VN1R1),Homo sapiens,
ENSG00000196131,vomeronasal 1 receptor 2(VN1R2),Homo sapiens,
ENSG00000228567,vomeronasal 1 receptor 4(VN1R4),Homo sapiens,
ENSG00000095397,whirlin(WHRN),Homo sapiens,
ENSG00000109501,wolframin ER transmembrane glycoprotein(WFS1),Homo sapiens,
ENSG00000186919,zinc activated ion channel(ZACN),Homo sapiens,
ENSG00000136367,zinc finger homeobox 2(ZFHX2),Homo sapiens,
ENSG00000170260,zinc finger protein 212(ZNF212),Homo sapiens,
ENSG00000169131,zinc finger protein 354A(ZNF354A),Homo sapiens,
ENSG00000161642,zinc finger protein 385A(ZNF385A),Homo sapiens,
ENSG00000163795,zinc finger protein 513(ZNF513),Homo sapiens,
ENSG00000084073,zinc metallopeptidase STE24(ZMPSTE24),Homo sapiens,
 ,,,
